# Time (s),Elevator (deg),Throttle,Pitch Rate (deg/s),Pitch Angle (deg),Altitude (m)
7.440000000000000391e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.815585927781835807e+01,-6.496140117655397717e+01,-1.385849043967455714e+02
7.450000000000000178e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.890055579156170751e+01,-6.494809258365583560e+01,-1.390143921754337271e+02
7.459999999999999964e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.964523376717365721e+01,-6.494385258146159856e+01,-1.394434599504342884e+02
7.469999999999999751e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.039423892103611280e+01,-6.495071074342997974e+01,-1.398721362698544226e+02
7.480000000000000426e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.115322160294611109e+01,-6.497068059181256672e+01,-1.403004495807821570e+02
7.490000000000000213e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.192782489410337377e+01,-6.500573642139724484e+01,-1.407284283135269902e+02
7.500000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.272274387682302432e+01,-6.505779210186636874e+01,-1.411561009315544766e+02
7.509999999999999787e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.354105975764381498e+01,-6.512868089382043024e+01,-1.415834959630754497e+02
7.520000000000000462e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.438379518563899495e+01,-6.522013569548833800e+01,-1.420106420244761125e+02
7.530000000000000249e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.524965858148481601e+01,-6.533376944391916652e+01,-1.424375678418777227e+02
7.540000000000000036e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.613495482010415571e+01,-6.547105565333821175e+01,-1.428643022742778896e+02
7.549999999999999822e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.703364275139931294e+01,-6.563330929174183836e+01,-1.432908743395174440e+02
7.560000000000000497e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.793752004823932111e+01,-6.582166837224471578e+01,-1.437173132425336348e+02
7.570000000000000284e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.883651460811093159e+01,-6.603707676264950521e+01,-1.441436484039244021e+02
7.580000000000000071e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.971906026811190316e+01,-6.628026879060496412e+01,-1.445699094857514808e+02
7.589999999999999858e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.057253351328343882e+01,-6.655175624105309851e+01,-1.449961264107658963e+02
7.600000000000000533e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.138372747372982019e+01,-6.685181830978376638e+01,-1.454223293708693348e+02
7.610000000000000320e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.213933994830514962e+01,-6.718049499792735446e+01,-1.458485488206310094e+02
7.620000000000000107e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.282645347808605152e+01,-6.753758431631823100e+01,-1.462748154520498076e+02
7.629999999999999893e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.343298755857995985e+01,-6.792264352712329867e+01,-1.467011601474442841e+02
7.640000000000000568e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.394810580792726284e+01,-6.833499449515149138e+01,-1.471276139083117016e+02
7.650000000000000355e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.436256414480206445e+01,-6.877373306484713567e+01,-1.475542077591434520e+02
7.660000000000000142e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.466898959841968519e+01,-6.923774223194016031e+01,-1.479809726264325889e+02
7.669999999999999929e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.486208309031836450e+01,-6.972570874996984003e+01,-1.484079391943709822e+02
7.679999999999999716e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.493874321404857142e+01,-7.023614270786941916e+01,-1.488351377399217483e+02
7.690000000000000391e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.489811153004959010e+01,-7.076739953932124649e+01,-1.492625979509948309e+02
7.700000000000000178e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.474154304753325562e+01,-7.131770387889048379e+01,-1.496903487322890385e+02
7.709999999999999964e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.447250827110320870e+01,-7.188517466291344249e+01,-1.501184180039509783e+02
7.719999999999999751e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.409643536789106122e+01,-7.246785088171613154e+01,-1.505468324985205868e+02
7.730000000000000426e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.362050261580892396e+01,-7.306371741951156196e+01,-1.509756175616797123e+02
7.740000000000000213e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.305339231241725884e+01,-7.367073046391389823e+01,-1.514047969621103960e+02
7.750000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.240501777386540283e+01,-7.428684202267083947e+01,-1.518343927153323420e+02
7.759999999999999787e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.168623497660310306e+01,-7.491002314524475025e+01,-1.522644249257638194e+02
7.770000000000000462e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.090854985322690140e+01,-7.553828550593341618e+01,-1.526949116504830215e+02
7.780000000000000249e+00,2.500000000000000000e+01,0.000000000000000000e+00,-6.008383132421500505e+01,-7.616970105852206530e+01,-1.531258687873080078e+02
7.790000000000000036e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.922403891413716082e+01,-7.680241951582007687e+01,-1.535573099889114133e+02
7.799999999999999822e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.834097235195709885e+01,-7.743468343713091429e+01,-1.539892466037865972e+02
7.810000000000000497e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.744604897633507079e+01,-7.806484071916372613e+01,-1.544216876440253543e+02
7.820000000000000284e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.655011313884619994e+01,-7.869135427711722741e+01,-1.548546397790871652e+02
7.830000000000000071e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.566328019263449534e+01,-7.931280866732559787e+01,-1.552881073540617365e+02
7.839999999999999858e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.479481613247080674e+01,-7.992791333288126054e+01,-1.557220924303672120e+02
7.850000000000000533e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.395305256394146198e+01,-8.053550203597403367e+01,-1.561565948463967572e+02
7.860000000000000320e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.314533546188383184e+01,-8.113452785358209951e+01,-1.565916122953273941e+02
7.870000000000000107e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.237800515667126433e+01,-8.172405282005264837e+01,-1.570271404171353993e+02
7.879999999999999893e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.165640417596034695e+01,-8.230323083901566861e+01,-1.574631729018109070e+02
7.890000000000000568e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.098490897360256469e+01,-8.287128175179755374e+01,-1.578997016008207197e+02
7.900000000000000355e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.036698119267163065e+01,-8.342745325609045892e+01,-1.583367166440151266e+02
7.910000000000000142e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.980523392507262770e+01,-8.397096539437866625e+01,-1.587742065593949405e+02
7.919999999999999929e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.930150842960415503e+01,-8.450092900426943743e+01,-1.592121583934321620e+02
7.930000000000000604e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.885695693320899125e+01,-8.501622382325901128e+01,-1.596505578299515662e+02
7.940000000000000391e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.847212744327492118e+01,-8.551531207449701810e+01,-1.600893893059166544e+02
7.950000000000000178e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.814704691740713116e+01,-8.599594632443003661e+01,-1.605286361228031353e+02
7.959999999999999964e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.788129964558652318e+01,-8.645470193369021672e+01,-1.609682805525765161e+02
7.969999999999999751e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.767409827267338329e+01,-8.688622198727443902e+01,-1.614083039376011186e+02
7.980000000000000426e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.752434550218266196e+01,-8.728202263748447365e+01,-1.618486867840921377e+02
7.990000000000000213e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.743068515176009470e+01,-8.762877397730235884e+01,-1.622894088489681792e+02
8.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.739154185506796324e+01,-8.790653133497757210e+01,-1.627304492201693904e+02
8.009999999999999787e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.740514930399969984e+01,-8.808921899931226562e+01,-1.631717863906699506e+02
8.019999999999999574e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.746956748157776218e+01,-8.815201717791153158e+01,-1.636133983265369238e+02
8.029999999999999361e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.758268983415713649e+01,-8.808578294016753318e+01,-1.640552625294693314e+02
8.040000000000000924e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.774224175873142428e+01,-8.790451031402288606e+01,-1.644973560942974871e+02
8.050000000000000711e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.794577212688351864e+01,-8.763557591658728541e+01,-1.649396557619373311e+02
8.060000000000000497e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.819063982361145548e+01,-8.730563083000321001e+01,-1.653821379682835584e+02
8.070000000000000284e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.847399744207424988e+01,-8.693446826753753953e+01,-1.658247788894947803e+02
8.080000000000000071e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.879277434231465804e+01,-8.653522203829548687e+01,-1.662675544840818134e+02
8.089999999999999858e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.914366125423878628e+01,-8.611631103922792363e+01,-1.667104405321607885e+02
8.099999999999999645e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.952309848652323865e+01,-8.568315234370375322e+01,-1.671534126721836344e+02
8.109999999999999432e+00,2.500000000000000000e+01,0.000000000000000000e+00,-4.992726960052032581e+01,-8.523931353374256048e+01,-1.675964464354147196e+02
8.120000000000000995e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.035210213122490330e+01,-8.478722805855348099e+01,-1.680395172783862279e+02
8.130000000000000782e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.079327659804691564e+01,-8.432863127267310688e+01,-1.684826006135423881e+02
8.140000000000000568e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.124624466076014073e+01,-8.386482770846771473e+01,-1.689256718382716826e+02
8.150000000000000355e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.170625685654696468e+01,-8.339685720895531063e+01,-1.693687063625300198e+02
8.160000000000000142e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.216839991967036383e+01,-8.292559973935475170e+01,-1.698116796352734070e+02
8.169999999999999929e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.262764325363719564e+01,-8.245184226223489077e+01,-1.702545671699447496e+02
8.179999999999999716e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.307889371424614922e+01,-8.197632158223757415e+01,-1.706973445692914026e+02
8.189999999999999503e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.351705748719398059e+01,-8.149975158953705545e+01,-1.711399875498261167e+02
8.199999999999999289e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.393710752085235782e+01,-8.102284012569168681e+01,-1.715824719662771827e+02
8.210000000000000853e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.433415471601507818e+01,-8.054629878607173055e+01,-1.720247738364012093e+02
8.220000000000000639e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.470352088954915359e+01,-8.007084781364595472e+01,-1.724668693665496164e+02
8.230000000000000426e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.504081142432892904e+01,-7.959721752149523866e+01,-1.729087349783830234e+02
8.240000000000000213e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.534198549635476638e+01,-7.912614722954467084e+01,-1.733503473371150960e+02
8.250000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.560342183063676202e+01,-7.865838241173054257e+01,-1.737916833816359485e+02
8.259999999999999787e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.582197807576476833e+01,-7.819467056187879450e+01,-1.742327203568160314e+02
8.269999999999999574e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.599504209532162946e+01,-7.773575616272776756e+01,-1.746734358482235905e+02
8.279999999999999361e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.612057374185318537e+01,-7.728237505965937260e+01,-1.751138078194057641e+02
8.290000000000000924e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.619713599320658659e+01,-7.683524848415501651e+01,-1.755538146517880023e+02
8.300000000000000711e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.622391467740461479e+01,-7.639507693230916630e+01,-1.759934351871413014e+02
8.310000000000000497e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.620072637579380626e+01,-7.596256290850257642e+01,-1.764326487724583501e+02
8.320000000000000284e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.611833660334171014e+01,-7.553839571225705640e+01,-1.768714353290870918e+02
8.330000000000000071e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.598100404893366289e+01,-7.512321822871405175e+01,-1.773097754365130925e+02
8.339999999999999858e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.578871360124922774e+01,-7.471762697356862759e+01,-1.777476503174086702e+02
8.349999999999999645e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.554517231126509103e+01,-7.432216130510944652e+01,-1.781850418832840717e+02
8.359999999999999432e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.525272368701246251e+01,-7.393730229864689818e+01,-1.786219327983533560e+02
8.370000000000000995e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.491534148548138461e+01,-7.356346725727985358e+01,-1.790583065106924039e+02
8.380000000000000782e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.453664367124051893e+01,-7.320100880070199878e+01,-1.794941473166277888e+02
8.390000000000000568e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.412097196340738492e+01,-7.285021262386153751e+01,-1.799294403925424888e+02
8.400000000000000355e+00,2.500000000000000000e+01,0.000000000000000000e+00,-5.367259576261653109e+01,-7.251129772781899874e+01,-1.803641718487481285e+02
8.410000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.319607266972372628e+01,-7.218404878881005970e+01,-1.807983287604967302e+02
8.419999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.275749077122110720e+01,-7.186825685109810991e+01,-1.812323117031982065e+02
8.429999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.229316993416511394e+01,-7.156387766390230354e+01,-1.816661083250129707e+02
8.439999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.184340724613887375e+01,-7.127073441063744497e+01,-1.820997038486098063e+02
8.449999999999999289e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.138530540478112840e+01,-7.098869553381055653e+01,-1.825330869522394721e+02
8.460000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.093445249409737841e+01,-7.071756205044620458e+01,-1.829662457466335752e+02
8.470000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.048306104354136181e+01,-7.045714367998031946e+01,-1.833991705227748810e+02
8.480000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.003780156957633096e+01,-7.020721359731631139e+01,-1.838318518934591737e+02
8.490000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.959668582327138608e+01,-6.996754068009198591e+01,-1.842642820431529458e+02
8.500000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.916325798376521305e+01,-6.973787188100246226e+01,-1.846964538811998864e+02
8.509999999999999787e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.873786254912573668e+01,-6.951794669745591193e+01,-1.851283615954640709e+02
8.519999999999999574e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.832299534980496247e+01,-6.930749113924346716e+01,-1.855600002643936932e+02
8.529999999999999361e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.791995487618481775e+01,-6.910622518148548465e+01,-1.859913660912737612e+02
8.540000000000000924e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.753085634734686948e+01,-6.891386183454925174e+01,-1.864224562186145704e+02
8.550000000000000711e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.715731527224016872e+01,-6.873011198628860541e+01,-1.868532688156140296e+02
8.560000000000000497e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.680119261117781804e+01,-6.855468583930900195e+01,-1.872838029785737604e+02
8.570000000000000284e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.646405562665137978e+01,-6.838729684063102354e+01,-1.877140587496243995e+02
8.580000000000000071e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.614744109652927051e+01,-6.822766419172798180e+01,-1.881440370517000247e+02
8.589999999999999858e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.585262193002707676e+01,-6.807551637300971947e+01,-1.885737396740198335e+02
8.599999999999999645e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.558069230958279405e+01,-6.793059396907968051e+01,-1.890031692197675568e+02
8.609999999999999432e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.533246257601240359e+01,-6.779265277188281402e+01,-1.894323290750987780e+02
8.620000000000000995e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.510848519020571246e+01,-6.766146637927089103e+01,-1.898612233611198690e+02
8.630000000000000782e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.490901047291697523e+01,-6.753682866006928975e+01,-1.902898568950679987e+02
8.640000000000000568e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.473399972923159851e+01,-6.741855571263420188e+01,-1.907182351442073127e+02
8.650000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.458311500059928534e+01,-6.730648744845603915e+01,-1.911463641842453285e+02
8.660000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.445573619118145103e+01,-6.720048862317572969e+01,-1.915742506553121700e+02
8.669999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.435097239387064150e+01,-6.710044936618778877e+01,-1.920019017209287426e+02
8.679999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.426768731542919966e+01,-6.700628513729296287e+01,-1.924293250271026920e+02
8.689999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.420452456217272186e+01,-6.691793614842931959e+01,-1.928565286640959755e+02
8.700000000000001066e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.415994020013052790e+01,-6.683536624437952867e+01,-1.932835211297076512e+02
8.710000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.413223600748519004e+01,-6.675856129195342703e+01,-1.937103112952551385e+02
8.720000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.411959580532992931e+01,-6.668752711403506339e+01,-1.941369083737550909e+02
8.730000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.412012150820207523e+01,-6.662228703371037852e+01,-1.945633218908006654e+02
8.740000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.413186934790360283e+01,-6.656287909061549612e+01,-1.949895616578468776e+02
8.750000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.415288440339359965e+01,-6.650935300536043826e+01,-1.954156377480286721e+02
8.759999999999999787e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.418123326783925364e+01,-6.646176696598303124e+01,-1.958415604742592109e+02
8.769999999999999574e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.421503379670615175e+01,-6.642018431457789518e+01,-1.962673403695224863e+02
8.779999999999999361e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.425248169741689708e+01,-6.638467020838534438e+01,-1.966929881690921604e+02
8.790000000000000924e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.429187343038029923e+01,-6.635145534765895547e+01,-1.971185147944768516e+02
8.800000000000000711e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.461591471951734178e+01,-6.631698905821401979e+01,-1.975438581828511815e+02
8.810000000000000497e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.511061786181466715e+01,-6.628191168227381525e+01,-1.979690494893486346e+02
8.820000000000000284e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.569951127520451450e+01,-6.624705407377311417e+01,-1.983941157085318139e+02
8.830000000000000071e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.633580832990084986e+01,-6.621352372715071510e+01,-1.988190813396962255e+02
8.839999999999999858e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.699298998456954735e+01,-6.618263329281158747e+01,-1.992439694293172749e+02
8.849999999999999645e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.765774558204348210e+01,-6.615584116645857193e+01,-1.996688022443519799e+02
8.859999999999999432e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.832516657611230215e+01,-6.613470599397395233e+01,-2.000936016990442283e+02
8.870000000000000995e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.899553750703768173e+01,-6.612085194045494063e+01,-2.005183896224028501e+02
8.880000000000000782e+00,2.500000000000000000e+01,1.000000000000000000e+00,-4.967215641911351298e+01,-6.611594136261274457e+01,-2.009431879238912302e+02
8.890000000000000568e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.035980267164005397e+01,-6.612165232664048631e+01,-2.013680186943961701e+02
8.900000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.106362053348797048e+01,-6.613965916757493346e+01,-2.017929042663779455e+02
8.910000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.178828621102712759e+01,-6.617161482757994406e+01,-2.022178672488659004e+02
8.919999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.253738548602132852e+01,-6.621913408832182313e+01,-2.026429305477969365e+02
8.929999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.331296248163729956e+01,-6.628377709530070661e+01,-2.030681173788416345e+02
8.939999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.411521738661689795e+01,-6.636703280583965636e+01,-2.034934512775361668e+02
8.950000000000001066e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.494233890341913451e+01,-6.647030220016596047e+01,-2.039189561097738590e+02
8.960000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.579045986402078228e+01,-6.659488128330936263e+01,-2.043446560842544102e+02
8.970000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.665372436229584707e+01,-6.674194407203088986e+01,-2.047705757672223399e+02
8.980000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.752445336989134006e+01,-6.691252589945183615e+01,-2.051967400987086592e+02
8.990000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.839339401920134520e+01,-6.710750747378530434e+01,-2.056231744085318098e+02
9.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.925003607911494186e+01,-6.732760019151049846e+01,-2.060499044295427495e+02
9.009999999999999787e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.008297792408084348e+01,-6.757333322715089707e+01,-2.064769563050507486e+02
9.019999999999999574e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.088032367287229363e+01,-6.784504290234309565e+01,-2.069043565870720442e+02
9.029999999999999361e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.163009322486812636e+01,-6.814286477996661517e+01,-2.073321322220177478e+02
9.040000000000000924e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.232062765639748392e+01,-6.846672884112830104e+01,-2.077603105206805481e+02
9.050000000000000711e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.294097381524194645e+01,-6.881635799194847891e+01,-2.081889191098733249e+02
9.060000000000000497e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.348123388701112901e+01,-6.919127002252234604e+01,-2.086179858637794098e+02
9.070000000000000284e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.393286809375827318e+01,-6.959078301139466305e+01,-2.090475388139444135e+02
9.080000000000000071e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.428894139477266378e+01,-7.001402404399399870e+01,-2.094776060378117677e+02
9.089999999999999858e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.454430795379353469e+01,-7.045994100006706162e+01,-2.099082155267134908e+02
9.099999999999999645e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.469573007632456552e+01,-7.092731706887052212e+01,-2.103393950352084119e+02
9.109999999999999432e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.474193117224264427e+01,-7.141478757541209177e+01,-2.107711719145520703e+02
9.120000000000000995e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.468358494294456307e+01,-7.192085864809295970e+01,-2.112035729338351473e+02
9.130000000000000782e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.452324532837447180e+01,-7.244392722752500902e+01,-2.116366240929009734e+02
9.140000000000000568e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.426522369989356775e+01,-7.298230190627990055e+01,-2.120703504315232237e+02
9.150000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.391542129770336800e+01,-7.353422409677266103e+01,-2.125047758394813968e+02
9.160000000000000142e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.348112595961707427e+01,-7.409788904533417053e+01,-2.129399228721174779e+02
9.169999999999999929e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.297078276910369254e+01,-7.467146624013530243e+01,-2.133758125757074140e+02
9.179999999999999716e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.239374838454118333e+01,-7.525311879403713533e+01,-2.138124643265620080e+02
9.189999999999999503e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.176003853707805291e+01,-7.584102141561116639e+01,-2.142498956872137512e+02
9.200000000000001066e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.108007755469917299e+01,-7.643337660746206552e+01,-2.146881222823895428e+02
9.210000000000000853e+00,2.500000000000000000e+01,1.000000000000000000e+00,-6.036445784865475872e+01,-7.702842874549085650e+01,-2.151271576967488670e+02
9.220000000000000639e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.962371615497543331e+01,-7.762447569046477724e+01,-2.155670133956238601e+02
9.230000000000000426e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.886813202988702187e+01,-7.821987755803587561e+01,-2.160076986692652099e+02
9.240000000000000213e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.810755272333364019e+01,-7.881306221746228857e+01,-2.164492206004070738e+02
9.250000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.735124716450916793e+01,-7.940252699229034761e+01,-2.168915840543408251e+02
9.259999999999999787e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.660779044514095659e+01,-7.998683588325499727e+01,-2.173347916901499275e+02
9.269999999999999574e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.588497892934369560e+01,-8.056461140275786192e+01,-2.177788439913201159e+02
9.279999999999999361e+00,2.500000000000000000e+01,1.000000000000000000e+00,-5.518977499251074903e+01,-8.113451976899585816e+01,-2.182237393136067851e+02
